patternID,endDate,actualReturn,mean,variance,median,upside,downside,#searchResults
SP500,2002-10-03,-0.0183528,0.0001191,0.0004288,0.0007075,0.0185139,-0.0189764,600
SP500,2008-04-11,0.0431413,0.0017646,0.0003369,0.0015540,0.0195348,-0.0168766,600
SP500,2002-10-17,0.0037534,0.0014937,0.0004632,0.0038084,0.0207694,-0.0211465,600
SP500,2002-09-20,-0.0213156,0.0017018,0.0012680,0.0037164,0.0309943,-0.0261990,600
SP500,2009-08-31,0.0046736,0.0004111,0.0002962,0.0012752,0.0158630,-0.0171541,600
SP500,2001-06-14,0.0140753,0.0011040,0.0004966,-0.0000573,0.0238333,-0.0196783,600
SP500,2006-10-10,0.0078542,0.0016296,0.0002127,0.0029574,0.0143585,-0.0133516,600
SP500,2006-05-09,-0.0249484,0.0017602,0.0002034,0.0025191,0.0149784,-0.0121016,600
SP500,2003-05-08,0.0286872,0.0000353,0.0002466,0.0014405,0.0143293,-0.0157247,600
SP500,2009-07-14,0.0538064,0.0023822,0.0004235,0.0036020,0.0198215,-0.0169748,600
SP500,2007-07-18,-0.0181611,0.0007784,0.0002878,0.0021515,0.0159418,-0.0155227,600
SP500,2010-10-12,-0.0033083,0.0011796,0.0002378,0.0035084,0.0143302,-0.0158699,600
SP500,2008-11-21,0.0202242,0.0023703,0.0012221,0.0034979,0.0311068,-0.0241929,600
SP500,2000-09-08,-0.0191970,0.0019375,0.0002874,0.0019022,0.0187063,-0.0164041,600
SP500,2009-09-04,0.0324084,0.0034645,0.0004694,0.0038970,0.0241120,-0.0172528,600
SP500,2000-08-11,0.0135069,0.0011447,0.0003239,0.0021047,0.0177984,-0.0185555,600
SP500,2010-05-05,0.0049749,0.0010597,0.0004615,0.0007021,0.0211940,-0.0198001,600
SP500,2000-10-17,0.0356749,0.0016283,0.0006395,0.0024691,0.0252328,-0.0239379,600
SP500,2009-01-16,-0.0159389,0.0024166,0.0013311,0.0040523,0.0323470,-0.0257208,600
SP500,2008-04-16,0.0111526,0.0025865,0.0004995,0.0027424,0.0233848,-0.0181855,600
SP500,2011-06-24,0.0561473,0.0006524,0.0002685,0.0008691,0.0161819,-0.0160147,600
SP500,2006-08-04,-0.0098643,0.0007445,0.0001902,0.0018253,0.0135936,-0.0132792,600
SP500,2004-09-13,-0.0032154,0.0018807,0.0002101,0.0038252,0.0146900,-0.0149237,600
SP500,2005-01-31,0.0173118,0.0025863,0.0002286,0.0039132,0.0163125,-0.0138640,600
SP500,2008-03-14,0.0479296,0.0022356,0.0005686,0.0027509,0.0226769,-0.0206526,600
SP500,2004-08-11,0.0180147,0.0007658,0.0005543,0.0013261,0.0241120,-0.0232309,600
SP500,2011-03-02,0.0088503,0.0030459,0.0005377,0.0041665,0.0227793,-0.0194099,600
SP500,2004-01-14,0.0118706,0.0016249,0.0001968,0.0026266,0.0136726,-0.0129747,600
SP500,2010-08-18,-0.0354885,0.0015398,0.0008630,0.0034009,0.0280697,-0.0262160,600
SP500,2006-04-21,-0.0005110,0.0015526,0.0002075,0.0028871,0.0149905,-0.0134962,600
SP500,2004-12-14,0.0017201,0.0021336,0.0002664,0.0024116,0.0166042,-0.0132306,600
SP500,2000-08-07,0.0082741,0.0017017,0.0003290,0.0020305,0.0188699,-0.0156481,600
SP500,2002-05-09,0.0235039,0.0017828,0.0004026,0.0031326,0.0203279,-0.0191576,600
SP500,2003-10-21,0.0007266,0.0023683,0.0002308,0.0031648,0.0164251,-0.0132927,600
SP500,2001-09-28,0.0292429,0.0018064,0.0005088,0.0039691,0.0201689,-0.0196952,600
SP500,2001-08-08,-0.0046556,0.0022520,0.0003106,0.0020857,0.0201650,-0.0150258,600
SP500,2005-06-20,-0.0208947,0.0011548,0.0002165,0.0025845,0.0144062,-0.0139095,600
SP500,2005-02-10,0.0031244,0.0002803,0.0002315,0.0016591,0.0133568,-0.0152733,600
SP500,2007-09-18,-0.0016911,0.0013142,0.0002452,0.0029401,0.0141330,-0.0147449,600
SP500,2007-10-18,-0.0166744,0.0022279,0.0003243,0.0043708,0.0177231,-0.0174430,600
SP500,2004-12-15,0.0031931,0.0012416,0.0002900,0.0020689,0.0166042,-0.0155183,600
SP500,2000-05-16,-0.0628769,0.0025356,0.0003935,0.0029311,0.0205308,-0.0156481,600
SP500,2008-02-26,-0.0394849,0.0011401,0.0002372,0.0024740,0.0148531,-0.0145519,600
SP500,2001-10-29,0.0227580,0.0005432,0.0002940,0.0016472,0.0158389,-0.0166247,600
SP500,2010-12-07,0.0145781,-0.0009803,0.0003327,0.0010968,0.0144142,-0.0220983,600
SP500,2008-12-10,0.0057604,0.0012804,0.0005123,0.0038621,0.0215218,-0.0227822,600
SP500,2000-09-19,-0.0223920,0.0009116,0.0004238,0.0006365,0.0203583,-0.0196855,600
SP500,2000-11-21,-0.0040227,0.0025834,0.0003633,0.0022820,0.0216149,-0.0157180,600
SP500,2008-12-22,0.0218097,-0.0000252,0.0004443,0.0007526,0.0198953,-0.0203168,600
SP500,2000-05-03,-0.0226485,0.0014006,0.0004133,0.0012784,0.0212624,-0.0177537,600
SP500,2007-05-24,0.0191242,0.0005048,0.0002249,0.0011888,0.0148094,-0.0156917,600
SP500,2011-01-20,0.0150595,0.0008330,0.0002450,0.0016507,0.0151926,-0.0156917,600
SP500,2005-01-27,0.0130603,0.0019742,0.0004992,0.0020573,0.0228481,-0.0201315,600
SP500,2009-06-17,-0.0107279,0.0021589,0.0004658,0.0031310,0.0214215,-0.0203855,600
SP500,2003-02-27,-0.0181302,0.0013882,0.0003937,0.0013898,0.0195847,-0.0174169,600
SP500,2011-01-31,0.0256042,0.0004196,0.0002470,0.0013044,0.0155137,-0.0152756,600
SP500,2000-11-29,0.0071016,0.0025531,0.0004526,0.0025099,0.0227793,-0.0179356,600
SP500,2007-05-02,0.0111369,0.0004652,0.0002185,0.0015652,0.0139967,-0.0135863,600
SP500,2007-03-27,0.0064119,0.0015337,0.0003623,0.0028201,0.0184562,-0.0175419,600
SP500,2008-03-05,-0.0186923,0.0020674,0.0005047,0.0018637,0.0244782,-0.0202081,600
SP500,2001-06-05,-0.0215960,0.0035639,0.0005271,0.0046270,0.0244583,-0.0189429,600
SP500,2005-09-14,-0.0138206,0.0009712,0.0002449,0.0015157,0.0164544,-0.0159290,600
SP500,2009-03-06,0.1070707,0.0030128,0.0016947,0.0046365,0.0354723,-0.0277490,600
SP500,2010-12-17,0.0109574,-0.0002148,0.0002156,0.0015570,0.0128052,-0.0170346,600
SP500,2003-06-16,-0.0287908,0.0013034,0.0002948,0.0027775,0.0172449,-0.0156337,600
SP500,2005-09-16,-0.0182727,0.0010743,0.0002482,0.0023580,0.0154830,-0.0165484,600
SP500,2007-06-13,-0.0018672,0.0021727,0.0004960,0.0022032,0.0230421,-0.0202867,600
SP500,2002-09-27,-0.0323797,0.0018304,0.0007478,0.0026063,0.0265030,-0.0248833,600
SP500,2008-12-08,-0.0452127,0.0031448,0.0006645,0.0048432,0.0251066,-0.0243525,600
SP500,2010-04-23,-0.0251299,0.0022593,0.0002673,0.0031037,0.0163145,-0.0150544,600
SP500,2005-04-26,0.0081089,0.0014266,0.0002406,0.0027274,0.0155162,-0.0149694,600
SP500,2008-12-04,0.0335653,0.0018124,0.0005450,0.0031597,0.0242246,-0.0214185,600
SP500,2008-11-14,-0.0838896,0.0038694,0.0013625,0.0053115,0.0346135,-0.0256567,600
SP500,2006-06-26,0.0236933,0.0033644,0.0002567,0.0040688,0.0193000,-0.0138554,600
SP500,2008-09-16,-0.0209130,0.0025848,0.0004476,0.0041228,0.0210828,-0.0201307,600
SP500,2009-04-07,0.0447673,-0.0001693,0.0004354,-0.0003881,0.0191295,-0.0188151,600
SP500,2007-08-03,0.0143608,0.0012344,0.0009130,0.0023335,0.0274907,-0.0252111,600
SP500,2008-01-23,0.0128568,0.0004006,0.0010337,0.0029889,0.0276213,-0.0257421,600
SP500,2001-01-05,0.0155583,0.0006649,0.0003528,0.0017866,0.0178517,-0.0180074,600
SP500,2009-08-14,0.0219502,0.0009635,0.0002135,0.0024050,0.0134184,-0.0150258,600
SP500,2011-09-22,0.0273026,0.0016996,0.0006147,0.0016424,0.0259628,-0.0209136,600
SP500,2009-06-29,-0.0498258,0.0025461,0.0004442,0.0034062,0.0202814,-0.0171786,600
SP500,2007-08-24,-0.0036367,0.0005975,0.0003698,0.0020395,0.0175067,-0.0189088,600
SP500,2002-05-07,0.0455364,0.0023489,0.0004007,0.0032347,0.0214962,-0.0183374,600
SP500,2000-07-26,-0.0094464,0.0017353,0.0004369,0.0009059,0.0228838,-0.0183823,600
SP500,2008-10-16,-0.0404890,0.0017481,0.0011949,0.0045167,0.0283038,-0.0260556,600
SP500,2006-05-03,0.0112604,0.0011807,0.0001733,0.0022192,0.0120562,-0.0129746,600
SP500,2008-06-04,-0.0302861,0.0007142,0.0002964,0.0010037,0.0178492,-0.0168169,600
SP500,2006-06-16,-0.0056251,0.0024645,0.0004159,0.0037801,0.0202567,-0.0178943,600
SP500,2004-10-13,-0.0089705,0.0020991,0.0003141,0.0032084,0.0185343,-0.0180665,600
SP500,2002-03-01,0.0287424,0.0026210,0.0002831,0.0039112,0.0166042,-0.0148579,600
SP500,2002-05-10,0.0489104,0.0014662,0.0004608,0.0020212,0.0215655,-0.0205810,600
SP500,2004-09-03,0.0109461,0.0001882,0.0002203,0.0017633,0.0125458,-0.0157847,600
SP500,2000-08-01,0.0310827,0.0024284,0.0004905,0.0022537,0.0236169,-0.0198111,600
SP500,2006-07-05,-0.0096860,0.0007113,0.0002366,0.0029080,0.0137541,-0.0151110,600
SP500,2003-11-18,0.0190881,0.0025981,0.0003324,0.0024766,0.0208974,-0.0168766,600
SP500,2008-01-24,0.0195849,0.0026604,0.0012470,0.0050935,0.0313481,-0.0282004,600
SP500,2001-12-18,0.0056434,0.0017921,0.0005428,0.0019568,0.0237416,-0.0206294,600
SP500,2002-02-20,0.0108472,0.0015915,0.0003500,0.0006883,0.0204623,-0.0169346,600
SP500,2010-02-18,-0.0034426,0.0003867,0.0003306,0.0016966,0.0156542,-0.0185827,600
SP500,2010-02-01,-0.0297927,0.0028885,0.0005212,0.0042582,0.0234942,-0.0196855,600
SP500,2011-03-17,0.0282166,0.0020998,0.0005272,0.0018957,0.0237416,-0.0196439,600
SP500,2004-12-20,0.0158122,-0.0000445,0.0002466,0.0011138,0.0147902,-0.0166218,600
SP500,2009-11-16,-0.0027585,0.0007492,0.0003306,0.0023784,0.0160782,-0.0176684,600
SP500,2009-09-03,0.0393625,0.0016019,0.0005054,0.0022043,0.0241723,-0.0216727,600
SP500,2008-10-21,-0.0152243,0.0014307,0.0004696,0.0033572,0.0211883,-0.0198365,600
SP500,2004-10-21,0.0189337,0.0021696,0.0003211,0.0030325,0.0187590,-0.0166483,600
SP500,2011-06-17,-0.0023988,0.0015082,0.0002765,0.0026543,0.0183554,-0.0164307,600
SP500,2008-10-17,-0.0678114,0.0021423,0.0009942,0.0035247,0.0278434,-0.0258947,600
SP500,2008-09-15,0.0120651,0.0019877,0.0004044,0.0014081,0.0221676,-0.0180335,600
SP500,2009-05-01,0.0589274,0.0005550,0.0002940,0.0021111,0.0152629,-0.0173362,600
SP500,2004-03-30,0.0187755,0.0009668,0.0003900,0.0017303,0.0184084,-0.0168809,600
SP500,2009-04-15,-0.0099876,0.0002504,0.0003877,0.0006006,0.0185247,-0.0189380,600
SP500,2009-02-20,-0.0453996,0.0024304,0.0011519,0.0034250,0.0309723,-0.0245077,600
SP500,2004-11-17,-0.0001522,0.0017567,0.0002178,0.0031534,0.0145071,-0.0139276,600
SP500,2005-12-19,-0.0026827,0.0002199,0.0002214,0.0011271,0.0142687,-0.0155599,600
SP500,2011-04-13,0.0121347,0.0024563,0.0002955,0.0041697,0.0184744,-0.0158551,600
SP500,2008-10-30,-0.0515780,0.0011609,0.0010272,0.0032977,0.0272096,-0.0283494,600
SP500,2002-11-21,0.0027309,0.0007343,0.0003246,0.0020965,0.0156542,-0.0166627,600
SP500,2004-09-23,0.0056119,0.0022018,0.0003188,0.0032101,0.0193738,-0.0170822,600
SP500,2005-04-04,0.0043278,0.0011918,0.0002054,0.0023411,0.0131866,-0.0135034,600
SP500,2000-09-28,-0.0150930,0.0032493,0.0003542,0.0041262,0.0198949,-0.0157120,600
SP500,2011-11-15,-0.0554694,0.0008406,0.0002955,0.0026590,0.0158814,-0.0179545,600
SP500,2007-12-07,-0.0243976,0.0013677,0.0002423,0.0032468,0.0144236,-0.0148579,600
SP500,2008-04-23,0.0041016,0.0006170,0.0003779,0.0020395,0.0185704,-0.0200170,600
SP500,2010-04-29,-0.0651569,0.0025152,0.0003308,0.0036826,0.0191654,-0.0174798,600
SP500,2004-07-26,0.0208013,0.0015529,0.0003392,0.0031442,0.0185861,-0.0185489,600
SP500,2011-11-18,-0.0190022,0.0029256,0.0004837,0.0024406,0.0260220,-0.0179339,600
SP500,2010-07-19,0.0408495,0.0006163,0.0003970,0.0010273,0.0191242,-0.0182771,600
SP500,2006-10-02,0.0145270,0.0008465,0.0002245,0.0026375,0.0141337,-0.0155679,600
SP500,2002-12-26,0.0212779,0.0009650,0.0004559,0.0012332,0.0213290,-0.0203725,600
SP500,2004-03-17,-0.0288499,0.0023999,0.0005474,0.0029460,0.0242764,-0.0214923,600
SP500,2006-07-12,0.0009615,0.0008346,0.0002614,0.0016746,0.0164072,-0.0161939,600
SP500,2011-08-08,0.0759563,0.0049333,0.0017313,0.0055867,0.0380239,-0.0254980,600
SP500,2003-04-22,0.0070992,0.0010090,0.0002815,0.0023784,0.0145122,-0.0162720,600
SP500,2005-10-04,-0.0243728,-0.0001143,0.0002350,0.0010497,0.0135862,-0.0155599,600
SP500,2008-12-05,0.0041777,0.0019447,0.0004227,0.0035888,0.0212653,-0.0185712,600
SP500,2000-06-01,0.0088762,0.0006152,0.0003522,0.0012609,0.0184084,-0.0169109,600
SP500,2000-09-18,-0.0037937,0.0003643,0.0004242,-0.0009041,0.0200254,-0.0198001,600
SP500,2009-02-03,-0.0135360,0.0021265,0.0004834,0.0018958,0.0231484,-0.0176523,600
SP500,2010-01-12,0.0016019,0.0002345,0.0003054,0.0015907,0.0156225,-0.0174105,600
SP500,2010-06-29,0.0182763,0.0010881,0.0010852,0.0022019,0.0288869,-0.0245590,600
SP500,2007-11-07,-0.0034155,0.0013781,0.0004983,0.0010578,0.0227639,-0.0216727,600
SP500,2004-07-02,-0.0098012,0.0019622,0.0002999,0.0023762,0.0188789,-0.0166789,600
SP500,2009-11-13,-0.0019205,-0.0001047,0.0004368,0.0017378,0.0197989,-0.0225414,600
SP500,2001-11-26,-0.0237770,0.0016378,0.0001925,0.0029080,0.0136726,-0.0133804,600
SP500,2000-03-01,-0.0090560,0.0022191,0.0002382,0.0033866,0.0152998,-0.0134962,600
SP500,2002-07-22,0.0964933,0.0035537,0.0012500,0.0040885,0.0340388,-0.0241929,600
SP500,2003-08-25,0.0284590,-0.0002254,0.0002448,0.0008227,0.0147902,-0.0166218,600
SP500,2002-11-22,0.0042771,0.0006050,0.0003472,0.0016279,0.0185704,-0.0183978,600
SP500,2001-03-14,-0.0382014,0.0022348,0.0006988,0.0023419,0.0281344,-0.0207968,600
SP500,2001-07-02,-0.0446342,0.0027911,0.0003546,0.0036981,0.0201689,-0.0165773,600
SP500,2002-03-28,-0.0214923,0.0014584,0.0005292,0.0019158,0.0230889,-0.0206294,600
SP500,2002-08-30,-0.0143111,0.0021727,0.0005129,0.0016826,0.0256613,-0.0201000,600
SP500,2000-10-13,0.0165627,0.0031261,0.0009856,0.0052800,0.0296220,-0.0247806,600
SP500,2000-07-24,-0.0228507,0.0027018,0.0003411,0.0028877,0.0210768,-0.0165668,600
SP500,2004-09-07,0.0062694,0.0014933,0.0002491,0.0025059,0.0152538,-0.0134098,600
SP500,2009-10-02,0.0451420,0.0007610,0.0004531,0.0013152,0.0204834,-0.0207857,600
SP500,2000-04-11,-0.0393045,0.0005217,0.0002565,0.0017362,0.0142972,-0.0160321,600
SP500,2009-10-26,-0.0225596,0.0014595,0.0003530,0.0023201,0.0193000,-0.0184139,600
SP500,2000-02-01,0.0230188,0.0025755,0.0007338,0.0038966,0.0255924,-0.0241429,600
SP500,2000-10-11,-0.0164591,0.0030174,0.0005075,0.0019685,0.0273412,-0.0193335,600
SP500,2002-07-02,-0.0291323,0.0004069,0.0004330,0.0006268,0.0199099,-0.0203725,600
SP500,2003-05-20,0.0364129,0.0022191,0.0003459,0.0022003,0.0210828,-0.0172157,600
SP500,2002-07-09,-0.0544588,0.0022721,0.0005155,0.0027414,0.0236169,-0.0207873,600
SP500,2010-08-30,0.0409182,0.0023322,0.0004767,0.0023559,0.0225252,-0.0192218,600
SP500,2009-05-07,-0.0157815,0.0016616,0.0004834,0.0037410,0.0214633,-0.0198365,600
SP500,2003-07-25,-0.0185545,0.0026496,0.0002918,0.0043417,0.0183589,-0.0161743,600
SP500,2009-06-26,-0.0219611,0.0005431,0.0003639,0.0017774,0.0180376,-0.0186586,600
SP500,2005-01-05,0.0033453,0.0025889,0.0003406,0.0024919,0.0210768,-0.0155082,600
SP500,2002-01-25,-0.0097770,0.0024632,0.0004259,0.0021714,0.0211625,-0.0166483,600
SP500,2000-07-12,-0.0073414,0.0020241,0.0002140,0.0042886,0.0146208,-0.0139290,600
SP500,2004-06-14,0.0044522,-0.0001563,0.0002903,0.0006094,0.0155729,-0.0166218,600
SP500,2002-08-01,0.0235119,0.0015320,0.0004745,0.0036428,0.0215903,-0.0211465,600
SP500,2002-03-13,-0.0019409,0.0006205,0.0002350,0.0017054,0.0149774,-0.0155599,600
SP500,2003-09-04,-0.0112357,0.0007682,0.0002841,0.0033499,0.0147276,-0.0180850,600
SP500,2010-11-02,0.0166141,0.0010421,0.0001687,0.0024542,0.0117385,-0.0124747,600
SP500,2009-04-29,0.0525274,0.0013252,0.0003274,0.0028596,0.0176120,-0.0174027,600
SP500,2002-12-19,-0.0100085,0.0001354,0.0003690,0.0013212,0.0184744,-0.0205846,600
SP500,2004-08-05,-0.0161654,0.0003924,0.0002491,0.0000982,0.0170775,-0.0152756,600
SP500,2000-07-11,0.0086840,0.0020049,0.0002480,0.0042512,0.0161836,-0.0151110,600
SP500,2009-08-07,-0.0063237,0.0011200,0.0003332,0.0023994,0.0167148,-0.0174027,600
SP500,2003-01-14,-0.0572097,0.0022595,0.0002612,0.0039501,0.0163357,-0.0148964,600
SP500,2009-11-24,0.0032469,0.0007458,0.0003086,0.0016991,0.0159428,-0.0166986,600
SP500,2004-10-04,-0.0094964,0.0016629,0.0002134,0.0031398,0.0141549,-0.0132695,600
SP500,2004-01-29,-0.0048673,0.0014268,0.0002727,0.0016068,0.0173664,-0.0155834,600
SP500,2003-09-15,0.0078931,0.0022290,0.0003496,0.0031442,0.0185442,-0.0170822,600
SP500,2003-12-05,0.0119077,0.0014456,0.0002276,0.0030223,0.0146036,-0.0156715,600
SP500,2009-04-08,0.0486451,0.0006535,0.0004909,0.0031916,0.0211898,-0.0231375,600
SP500,2009-03-31,0.0221590,0.0005960,0.0005508,0.0031916,0.0217449,-0.0234361,600
SP500,2003-05-30,0.0250833,-0.0000048,0.0003397,0.0016674,0.0152115,-0.0187353,600
SP500,2002-12-10,-0.0016143,0.0010391,0.0005670,0.0018495,0.0237517,-0.0226075,600
SP500,2010-06-08,0.0501224,0.0019955,0.0005623,0.0017700,0.0242469,-0.0203930,600
SP500,2007-08-14,0.0144265,0.0012250,0.0004530,0.0016366,0.0215679,-0.0189764,600
SP500,2010-08-10,-0.0254402,0.0000556,0.0003137,0.0013374,0.0156225,-0.0180343,600
SP500,2009-11-12,0.0070454,0.0007789,0.0004064,0.0021722,0.0201820,-0.0197288,600
SP500,2009-01-06,-0.0673051,0.0023002,0.0004361,0.0040259,0.0207813,-0.0185714,600
SP500,2002-11-25,-0.0129922,-0.0001197,0.0003181,0.0027109,0.0148706,-0.0200748,600
SP500,2007-07-06,0.0144142,0.0018013,0.0002348,0.0039425,0.0154728,-0.0150380,600
SP500,2009-06-10,-0.0302827,0.0012656,0.0002280,0.0018219,0.0154786,-0.0152854,600
SP500,2009-03-10,0.0813230,0.0023484,0.0011990,0.0049990,0.0315406,-0.0286028,600
SP500,2010-12-01,0.0184153,0.0025805,0.0002778,0.0041734,0.0173118,-0.0152004,600
SP500,2008-10-14,-0.0430457,0.0033045,0.0014361,0.0053115,0.0341509,-0.0283035,600
SP500,2010-05-27,-0.0346129,0.0021851,0.0008179,0.0039615,0.0271831,-0.0254708,600
SP500,2004-08-03,-0.0187779,0.0019892,0.0002232,0.0038378,0.0147753,-0.0139276,600
SP500,2001-08-02,-0.0305713,0.0003728,0.0003401,0.0014423,0.0167550,-0.0175419,600
SP500,2011-02-02,0.0129215,0.0003010,0.0002419,0.0014325,0.0138845,-0.0152030,600
SP500,2005-09-27,-0.0009789,0.0023669,0.0004222,0.0023010,0.0227793,-0.0172528,600
SP500,2002-05-06,0.0207948,0.0008303,0.0004065,0.0009910,0.0195955,-0.0194099,600
SP500,2008-04-02,-0.0095355,0.0011759,0.0004393,0.0027712,0.0188699,-0.0194957,600
SP500,2001-04-04,0.0567777,0.0020008,0.0005115,0.0016605,0.0243628,-0.0201307,600
SP500,2007-06-04,-0.0195299,0.0014707,0.0002593,0.0020704,0.0160845,-0.0137311,600
SP500,2011-10-28,-0.0247920,0.0007094,0.0003952,0.0022121,0.0180786,-0.0197288,600
SP500,2009-03-04,0.0119096,0.0034329,0.0008723,0.0040523,0.0300317,-0.0230026,600
SP500,2008-06-12,0.0022091,0.0026234,0.0004708,0.0030381,0.0242860,-0.0198111,600
SP500,2011-04-14,0.0173904,0.0025999,0.0002923,0.0033266,0.0187351,-0.0153435,600
SP500,2003-03-04,-0.0258641,0.0003318,0.0004250,0.0004392,0.0202132,-0.0198107,600
SP500,2001-01-26,-0.0040444,0.0020271,0.0002445,0.0038179,0.0159145,-0.0140662,600
SP500,2006-12-18,-0.0039227,0.0012936,0.0002099,0.0022524,0.0146295,-0.0133516,600
SP500,2005-07-18,0.0064694,0.0003707,0.0002958,0.0013234,0.0157878,-0.0171541,600
SP500,2000-07-19,-0.0199330,0.0011860,0.0002815,0.0016553,0.0173466,-0.0163381,600
SP500,2010-03-17,0.0012948,0.0021710,0.0001930,0.0039360,0.0147794,-0.0132094,600
SP500,2010-11-03,0.0173211,0.0008465,0.0001942,0.0017227,0.0131866,-0.0131137,600
SP500,2004-01-07,0.0037201,0.0017399,0.0002654,0.0034996,0.0156225,-0.0150380,600
SP500,2000-11-06,-0.0565078,0.0007674,0.0003764,0.0016739,0.0195324,-0.0187353,600
SP500,2000-01-20,-0.0325200,0.0031224,0.0003177,0.0035568,0.0205972,-0.0151257,600
SP500,2011-11-03,-0.0170083,0.0010295,0.0004689,0.0020500,0.0207270,-0.0190338,600
SP500,2000-09-07,-0.0144026,0.0022094,0.0002938,0.0023411,0.0188964,-0.0162951,600
SP500,2010-03-18,-0.0000858,0.0012923,0.0002392,0.0038781,0.0150464,-0.0158011,600
SP500,2009-07-07,0.0281602,0.0021967,0.0005116,0.0010454,0.0256150,-0.0188883,600
SP500,2008-11-03,-0.0487322,0.0013643,0.0004465,0.0039142,0.0184562,-0.0206908,600
SP500,2003-07-22,0.0011841,0.0032209,0.0003283,0.0048242,0.0199445,-0.0162739,600
SP500,2004-10-12,-0.0165888,0.0021095,0.0002761,0.0021778,0.0188750,-0.0152854,600
SP500,2007-07-05,0.0146191,0.0012672,0.0002043,0.0031743,0.0142426,-0.0156380,600
SP500,2006-03-14,-0.0001927,0.0022597,0.0002960,0.0037145,0.0162707,-0.0152030,600
SP500,2002-02-14,-0.0238607,0.0011746,0.0002712,0.0035479,0.0151996,-0.0151316,600
SP500,2010-09-20,-0.0004812,0.0013104,0.0002404,0.0030311,0.0138324,-0.0147980,600
SP500,2005-12-08,0.0120238,0.0004353,0.0002160,0.0017413,0.0131296,-0.0150258,600
SP500,2011-07-06,-0.0160541,0.0011280,0.0004268,0.0036428,0.0197283,-0.0202475,600
SP500,2007-04-16,0.0085812,0.0009094,0.0002026,0.0021943,0.0142553,-0.0137171,600
SP500,2011-10-24,-0.0007095,0.0004093,0.0003050,0.0023859,0.0153959,-0.0183648,600
SP500,2000-10-19,-0.0175121,0.0040494,0.0004586,0.0041665,0.0228481,-0.0156926,600
SP500,2010-10-22,0.0001522,0.0008801,0.0002128,0.0022277,0.0133736,-0.0145578,600
SP500,2008-02-15,0.0161557,0.0006655,0.0002417,0.0027109,0.0144157,-0.0151110,600
SP500,2001-10-15,-0.0000734,0.0006461,0.0002564,0.0013630,0.0153406,-0.0148339,600
SP500,2009-05-18,0.0006815,0.0037323,0.0004457,0.0057541,0.0229088,-0.0174803,600
SP500,2006-04-10,0.0082214,0.0003173,0.0002148,0.0015362,0.0139275,-0.0151233,600
SP500,2002-09-06,-0.0045977,0.0002986,0.0010969,0.0032451,0.0264238,-0.0273714,600
SP500,2002-01-30,-0.0269942,0.0023008,0.0003737,0.0030796,0.0210768,-0.0179339,600
SP500,2008-01-11,-0.0541249,0.0018602,0.0005257,0.0020852,0.0237506,-0.0207960,600
SP500,2004-03-11,0.0140407,0.0014192,0.0004834,0.0022904,0.0228387,-0.0205064,600
SP500,2005-08-18,-0.0054552,0.0020504,0.0002708,0.0023336,0.0186889,-0.0154389,600
SP500,2000-10-05,-0.0741499,0.0020763,0.0002584,0.0031597,0.0175783,-0.0155389,600
SP500,2002-12-30,0.0495116,0.0029731,0.0003328,0.0032347,0.0204866,-0.0157703,600
SP500,2006-10-04,-0.0001852,0.0010654,0.0002176,0.0025886,0.0142353,-0.0142857,600
SP500,2009-07-23,0.0107141,0.0006892,0.0004926,0.0032892,0.0204773,-0.0217565,600
SP500,2007-04-11,0.0233725,0.0007009,0.0002176,0.0034190,0.0136823,-0.0159615,600
SP500,2004-10-29,0.0318263,0.0012853,0.0002595,0.0031071,0.0150951,-0.0148579,600
SP500,2008-07-22,-0.0108066,0.0000929,0.0003095,0.0017636,0.0151996,-0.0178109,600
SP500,2008-05-21,0.0054289,-0.0003565,0.0003159,0.0005255,0.0170775,-0.0188235,600
SP500,2004-07-27,0.0044390,0.0024939,0.0002997,0.0035049,0.0185861,-0.0152465,600
SP500,2009-11-23,0.0023684,0.0008840,0.0003055,0.0021708,0.0158378,-0.0177537,600
SP500,2005-01-13,-0.0081362,0.0004789,0.0002249,0.0010960,0.0148732,-0.0158407,600
SP500,2000-12-04,0.0416839,0.0035886,0.0003411,0.0040704,0.0211822,-0.0155389,600
SP500,2003-03-31,0.0374331,0.0010244,0.0004070,0.0014154,0.0205217,-0.0201000,600
SP500,2005-06-22,-0.0115580,0.0009496,0.0002236,0.0029274,0.0138064,-0.0157247,600
SP500,2003-06-20,-0.0195543,0.0000368,0.0003053,0.0001579,0.0162290,-0.0161915,600
SP500,2009-08-19,0.0317724,0.0024358,0.0004165,0.0029604,0.0203583,-0.0177899,600
SP500,2006-10-06,0.0118777,0.0005945,0.0002363,0.0017413,0.0142687,-0.0152173,600
SP500,2009-02-23,-0.0571886,0.0039298,0.0016381,0.0050935,0.0355670,-0.0256386,600
SP500,2008-11-17,0.0012460,0.0014264,0.0008771,0.0010666,0.0277811,-0.0208750,600
SP500,2005-11-04,0.0119494,0.0018647,0.0002450,0.0040164,0.0150951,-0.0147692,600
SP500,2000-07-17,-0.0305861,0.0014651,0.0002720,0.0026239,0.0157449,-0.0152469,600
SP500,2010-10-20,0.0036327,0.0004297,0.0002067,0.0015570,0.0142353,-0.0139907,600
SP500,2001-11-09,0.0163704,0.0005537,0.0004304,0.0021352,0.0198392,-0.0212517,600
SP500,2002-10-09,0.1071888,0.0028878,0.0006114,0.0026353,0.0280855,-0.0216056,600
